tokens_per_second,latency_per_token,tokens_generated,total_time,peak_vram_mb,compression_ratio,cache_size,perplexity,exact_match,f1,sample_id,baseline,model,max_new_tokens,proxy_tokens_ratio,proxy_token_keep_ratio,random_token_keep_ratio,sink_tokens
24.887443859379083,0.040180904300589314,19,0.7634371817111969,350.025390625,1.024869109947644,783,39.203155517578125,0.0,0.1818181818181818,narrativeqa_14,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
23.001455009753975,0.04347551055252552,14,0.6086571477353573,350.1513671875,1.0182767624020888,780,83.97695922851562,0.0,0.19999999999999998,narrativeqa_15,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.490035074767267,0.033909759600646794,64,2.170224614441395,349.83642578125,1.0840998685939554,825,23.65102195739746,0.0,0.18604651162790695,narrativeqa_16,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.436396989130856,0.033971548908286624,63,2.1402075812220573,350.025390625,1.0824607329842932,827,24.73943519592285,0.0,0.0,narrativeqa_17,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
22.581725108068905,0.04428359636893639,13,0.5756867527961731,350.025390625,1.0170157068062826,777,105.67320251464844,0.0,0.2857142857142857,narrativeqa_18,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
24.28444713275748,0.04117861916037167,17,0.7000365257263184,349.7734375,1.0223684210526316,777,16.159744262695312,0.0,0.3636363636363636,narrativeqa_19,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
23.931353279132427,0.04178618686273694,16,0.668578989803791,349.83642578125,1.0210249671484888,777,24.07935333251953,0.0,0.4615384615384615,narrativeqa_20,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
25.896664355672705,0.03861501181255216,23,0.8881452716886997,350.08837890625,1.030065359477124,788,25.450420379638672,0.0,0.4,narrativeqa_21,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
26.230548371087394,0.038123488150261065,27,1.0293341800570488,350.404296875,1.035064935064935,797,53.16033935546875,0.0,0.0,narrativeqa_22,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
27.707450773881547,0.03609137513807842,35,1.2631981298327446,349.96240234375,1.0458715596330275,798,46.0340576171875,0.0,0.2,narrativeqa_23,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
28.509506036596697,0.03507601986215873,44,1.5433448739349842,349.7734375,1.0578947368421052,804,21.876760482788086,0.0,0.1739130434782609,narrativeqa_24,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.44580792523261,0.03396069153677672,64,2.17348425835371,349.7734375,1.0842105263157895,824,21.99241828918457,0.0,0.18604651162790695,narrativeqa_25,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.473247829051886,0.033929073775652796,64,2.171460721641779,349.96240234375,1.0838794233289646,827,22.32512855529785,0.0,0.1,narrativeqa_26,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
28.859169380514476,0.03465103194117546,50,1.732551597058773,350.1513671875,1.0652741514360313,816,7.375674247741699,0.0,0.0625,narrativeqa_27,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.474662609906545,0.0339274451835081,64,2.1713564917445183,350.1513671875,1.08355091383812,830,8.962716102600098,0.0,0.0,narrativeqa_28,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.06465999272745,0.03219092049403116,64,2.0602189116179943,320.462890625,1.2105263157894737,368,29.217790603637695,0.0,0.05714285714285715,narrativeqa_29,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.08435568772446,0.03217052365653217,64,2.0589135140180588,320.3359375,1.2119205298013245,366,7.746829986572266,0.0,0.06451612903225806,narrativeqa_30,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.045564726013758,0.0322107202373445,64,2.061486095190048,320.3359375,1.2119205298013245,366,15.630508422851562,0.0,0.0689655172413793,narrativeqa_31,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.00334540013297,0.032254583726171404,64,2.06429335847497,321.9326171875,1.2038216560509554,378,18.841796875,0.0,0.0,narrativeqa_32,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.062780788069833,0.03219286794774234,64,2.06034354865551,320.3994140625,1.2112211221122111,367,14.825705528259277,0.0,0.08695652173913045,narrativeqa_33,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.031306415701373,0.03222552046645433,64,2.062433309853077,320.58984375,1.2091503267973855,370,9.785539627075195,0.0,0.0,narrativeqa_34,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.0585039555394,0.03219730098498985,64,2.0606272630393505,320.462890625,1.2105263157894737,368,11.71968936920166,0.0,0.09302325581395349,narrativeqa_35,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
26.380451142876865,0.03790685741437806,9,0.34116171672940254,320.2724609375,1.0299003322259137,310,199.8695068359375,0.0,0.5,narrativeqa_36,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.048542912232367,0.03220763057470322,63,2.0290807262063026,320.3994140625,1.2079207920792079,366,16.351402282714844,0.0,0.0,narrativeqa_37,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.04495070045071,0.0322113573201932,64,2.061526868492365,320.208984375,1.2133333333333334,364,4.677379131317139,0.0,0.0,narrativeqa_38,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.033543107953598,0.03222319786436856,64,2.0622846633195877,320.9072265625,1.2057877813504823,375,9.380460739135742,0.0,0.11538461538461539,narrativeqa_39,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.01309718700618,0.03224444156512618,64,2.0636442601680756,320.3359375,1.2119205298013245,366,9.187966346740723,0.0,0.10256410256410256,narrativeqa_40,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.06726200240003,0.03218822437338531,64,2.06004635989666,321.93017578125,1.2044728434504792,377,17.7225284576416,0.0,0.09523809523809523,narrativeqa_41,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.075726505686895,0.03217945684446022,64,2.059485238045454,320.3359375,1.2119205298013245,366,10.938013076782227,0.0,0.05714285714285715,narrativeqa_42,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.06035332950467,0.03219538391567767,64,2.0605045706033707,320.58984375,1.2091503267973855,370,8.979458808898926,0.0,0.0,narrativeqa_43,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.046060957200176,0.032210205390583724,64,2.0614531449973583,320.7802734375,1.2071197411003236,373,5.449926853179932,0.0,0.0784313725490196,narrativeqa_44,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.054827817220623,0.032201112364418805,64,2.0608711913228035,320.84375,1.206451612903226,374,21.335134506225586,0.0,0.24,narrativeqa_45,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.00708446163823,0.032250694232061505,64,2.0640444308519363,320.3994140625,1.2112211221122111,367,4.728885650634766,0.0,0.0,narrativeqa_46,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.411877655618,0.03399986943060702,22,0.7479971274733543,320.58984375,1.0718954248366013,328,114.07716369628906,0.0,0.16666666666666669,narrativeqa_47,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.087066864358516,0.03216771798906848,64,2.0587339513003826,320.9072265625,1.2057877813504823,375,5.341917991638184,0.0,0.0,narrativeqa_48,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.087340983828174,0.03216743434313685,64,2.058715797960758,320.7802734375,1.2071197411003236,373,19.060420989990234,0.0,0.1621621621621622,narrativeqa_49,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.03944698572768,0.03221706883050501,64,2.061892405152321,320.84375,1.206451612903226,374,18.861204147338867,0.0,0.05555555555555556,narrativeqa_50,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.061590935526663,0.032194101135246456,64,2.060422472655773,320.9072265625,1.2057877813504823,375,14.04749584197998,0.0,0.11764705882352941,narrativeqa_51,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.022128547120076,0.032235054357443005,64,2.0630434788763523,320.5263671875,1.2098360655737705,369,7.272224426269531,0.0,0.07999999999999999,narrativeqa_52,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.055208309005362,0.03220071783289313,64,2.0608459413051605,320.1455078125,1.214046822742475,363,9.105477333068848,0.0,0.0,narrativeqa_53,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.01922257804643,0.032238074229098856,64,2.063236750662327,320.3359375,1.2119205298013245,366,6.0052995681762695,0.0,0.07407407407407407,narrativeqa_54,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.024126650189565,0.032232978264801204,64,2.062910608947277,321.93017578125,1.2044728434504792,377,29.258272171020508,0.0,0.1739130434782609,narrativeqa_55,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.069012799847147,0.032186410506255925,64,2.059930272400379,320.462890625,1.2105263157894737,368,14.418352127075195,0.0,0.04878048780487806,narrativeqa_56,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
31.091038328149388,0.032163608993869275,64,2.0584709756076336,320.462890625,1.2105263157894737,368,5.373876571655273,0.0,0.11764705882352941,narrativeqa_57,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.570362927364037,0.03381764378260683,27,0.9130763821303844,321.96044921875,1.083076923076923,352,139.89927673339844,0.0,0.19999999999999998,narrativeqa_58,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.892784338817176,0.03237001848174259,64,2.071681182831526,321.962890625,1.196319018404908,390,14.068833351135254,0.0,0.19999999999999998,narrativeqa_59,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.921175958770377,0.03234029654413462,64,2.0697789788246155,321.96533203125,1.1957186544342508,391,16.70965576171875,0.0,0.10526315789473684,narrativeqa_60,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.939373042688185,0.032321275502908975,64,2.0685616321861744,321.962890625,1.196319018404908,390,10.179970741271973,0.0,0.18604651162790695,narrativeqa_61,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.074444499382377,0.03325082197347108,34,1.1305279470980167,321.96044921875,1.1046153846153846,359,31.559782028198242,0.0,0.2608695652173913,narrativeqa_62,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.89499171646454,0.032367705716751516,64,2.071533165872097,321.9873046875,1.1951219512195121,392,5.9389729499816895,0.0,0.14285714285714288,narrativeqa_63,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.903286819211374,0.03344113996718079,32,1.0701164789497852,321.96044921875,1.0984615384615384,357,51.50265121459961,0.0,0.18181818181818182,narrativeqa_64,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.92567630702822,0.03233559033833444,64,2.0694777816534042,321.95068359375,1.1993769470404985,385,11.390378952026367,0.0,0.2285714285714286,narrativeqa_65,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.86912079147677,0.032394832582212985,64,2.073269285261631,321.962890625,1.196319018404908,390,11.888124465942383,0.0,0.12121212121212122,narrativeqa_66,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
27.316465480789343,0.03660795723016445,13,0.4759034439921379,321.96044921875,1.04,338,421.6526184082031,0.0,0.25,narrativeqa_67,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.55789758352059,0.03383190557360649,27,0.9134614504873753,321.96044921875,1.083076923076923,352,139.89927673339844,0.0,0.19999999999999998,narrativeqa_68,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
27.875071542451305,0.03587434738874436,15,0.5381152108311653,322.3046875,1.045045045045045,348,226.8814239501953,0.0,0.19999999999999998,narrativeqa_69,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.9059776836346,0.032356200157664716,64,2.070796810090542,321.96533203125,1.1957186544342508,391,7.1901445388793945,0.0,0.0,narrativeqa_70,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
28.453048565939532,0.03514561884933048,18,0.6326211392879486,322.431640625,1.0537313432835822,353,116.35287475585938,0.0,0.3636363636363636,narrativeqa_71,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
28.796234996960166,0.03472676202654838,20,0.6945352405309677,322.3046875,1.06006006006006,353,90.7415771484375,0.0,0.25,narrativeqa_72,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.948385816640933,0.03231186291668564,64,2.067959226667881,322.177734375,1.1933534743202416,395,9.347603797912598,0.0,0.13114754098360654,narrativeqa_73,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.904695295804725,0.032357542775571346,64,2.070882737636566,324.01171875,1.1849710982658959,410,9.340855598449707,0.0,0.10909090909090909,narrativeqa_74,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.41041956702238,0.0328834660697815,43,1.4139890410006046,322.1142578125,1.1303030303030304,373,104.9776611328125,0.0,0.09523809523809523,narrativeqa_75,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.33710070775638,0.03296293899780366,41,1.3514804989099503,322.2412109375,1.1234939759036144,373,25.222736358642578,0.0,0.42105263157894735,narrativeqa_76,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.944824823921437,0.03231558122206479,64,2.0681971982121468,321.95556640625,1.1981424148606812,387,14.974480628967285,0.0,0.1904761904761905,narrativeqa_77,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.933717708529205,0.032327184511814266,64,2.068939808756113,321.96044921875,1.196923076923077,389,17.17645835876465,0.0,0.16216216216216214,narrativeqa_78,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.887838620465125,0.03237520152470097,64,2.072012897580862,321.95556640625,1.1981424148606812,387,57.36539840698242,0.0,0.1951219512195122,narrativeqa_79,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
28.618150965899705,0.03494285850932723,19,0.6639143116772175,321.96044921875,1.0584615384615386,344,169.0427703857422,0.0,0.3636363636363636,narrativeqa_80,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.91948663470717,0.032342063495889306,64,2.0698920637369156,321.96533203125,1.1957186544342508,391,7.1901445388793945,0.0,0.0,narrativeqa_81,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.87532649154132,0.032388321473263204,64,2.072852574288845,321.962890625,1.196319018404908,390,15.50953197479248,0.0,0.06060606060606061,narrativeqa_82,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.887515307707556,0.03237554040970281,64,2.0720345862209797,321.9873046875,1.1951219512195121,392,10.525150299072266,0.0,0.0689655172413793,narrativeqa_83,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.957912991470703,0.03230191906914115,64,2.0673228204250336,321.95068359375,1.1993769470404985,385,10.614241600036621,0.0,0.1111111111111111,narrativeqa_84,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.707687909815085,0.03256513492441645,51,1.6608218811452389,321.96533203125,1.1559633027522935,378,44.50908660888672,0.0,0.2857142857142857,narrativeqa_85,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
30.945069016738362,0.03231532621430233,64,2.068180877715349,321.96533203125,1.1957186544342508,391,8.34804916381836,0.0,0.25925925925925924,narrativeqa_86,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.95397643529581,0.033384549198672175,32,1.0683055743575096,321.962890625,1.098159509202454,358,27.41119384765625,0.0,0.3846153846153846,narrativeqa_87,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.67086964874084,0.03370309033198282,64,2.1569977812469006,342.72705078125,1.0996884735202492,706,6.381443500518799,0.0,0.25,narrativeqa_88,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.616581529695498,0.03376486914930865,64,2.1609516255557537,342.83740234375,1.0990712074303406,710,11.890604972839355,0.0,0.13043478260869565,narrativeqa_89,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
25.779849608870215,0.038789985790139155,21,0.8145897015929222,343.2216796875,1.0320121951219512,677,32.31215286254883,0.0,0.15384615384615385,narrativeqa_90,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
15.996282297138393,0.06251452565193176,5,0.3125726282596588,342.72705078125,1.0077881619937694,647,1785.845947265625,0.0,0.8,narrativeqa_91,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
26.60291636880258,0.037589863687753675,25,0.9397465921938419,343.53662109375,1.037821482602118,686,206.06886291503906,0.0,0.7096774193548387,narrativeqa_92,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.837627093194083,0.03351472946815193,64,2.1449426859617233,342.6669921875,1.1,704,5.63662052154541,0.0,0.1111111111111111,narrativeqa_93,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
27.760440390678564,0.036022483286532486,33,1.1887419484555721,342.8095703125,1.0511627906976744,678,50.89923858642578,0.0,0.0,narrativeqa_94,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.829766100931582,0.03352356155312831,62,2.078460816293955,342.55712890625,1.0974842767295598,698,6.735790729522705,0.0,0.2380952380952381,narrativeqa_95,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
24.979514437929048,0.04003280377946794,16,0.640524860471487,342.58544921875,1.0251177394034536,653,60.790977478027344,0.0,0.22222222222222224,narrativeqa_96,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
27.52206092561582,0.03633448827479567,28,1.0173656716942787,342.6669921875,1.04375,668,19.231597900390625,0.0,0.7586206896551724,narrativeqa_97,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.865870215144763,0.03348303574603051,64,2.1429142877459526,342.61279296875,1.1003134796238245,702,12.764392852783203,0.0,0.3478260869565218,narrativeqa_98,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
29.872292012857013,0.03347583772847429,64,2.1424536146223545,342.61279296875,1.1003134796238245,702,9.036905288696289,0.0,0.2857142857142857,narrativeqa_99,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
37.72432237459536,0.026508097085752524,64,1.6965182134881616,2255.11328125,1.0,758,9.31455135345459,0.0,0.30434782608695654,narrativeqa_0,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
41.95901582356752,0.02383278016350232,64,1.5252979304641485,2255.73876953125,1.0,761,8.041537284851074,0.0,0.1276595744680851,narrativeqa_1,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
42.18276443918811,0.023706364750978537,64,1.5172073440626264,2256.57275390625,1.0,765,13.091201782226562,0.0,0.1724137931034483,narrativeqa_2,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
41.78936034151771,0.023929535935167223,64,1.5314902998507023,2255.11328125,1.0,758,8.777817726135254,0.0,0.05714285714285715,narrativeqa_3,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
41.79519315212026,0.02392619640158955,64,1.5312765697017312,2256.3642578125,1.0,764,14.90188217163086,0.0,0.22727272727272727,narrativeqa_4,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
41.84855771126941,0.023895686128525995,64,1.5293239122256637,2255.947265625,1.0,762,18.338165283203125,0.0,0.339622641509434,narrativeqa_5,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
40.13335013438367,0.024916933090598496,27,0.6727571934461594,2255.947265625,1.0,762,20.513938903808594,0.0,0.6874999999999999,narrativeqa_6,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
42.17673942363668,0.023709751243586652,64,1.5174240795895457,2254.90478515625,1.0,757,13.432231903076172,0.0,0.16666666666666669,narrativeqa_7,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
41.69216023253689,0.023985324685085328,47,1.1273102601990104,2255.5302734375,1.0,760,17.10199737548828,0.0,0.2162162162162162,narrativeqa_8,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
37.50931167736831,0.02666004667324679,14,0.3732406534254551,2255.73876953125,1.0,761,123.20803833007812,0.0,0.15384615384615385,narrativeqa_9,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
39.99921764473497,0.025000488981604577,25,0.6250122245401144,2255.947265625,1.0,762,22.567167282104492,0.0,0.4444444444444445,narrativeqa_10,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
39.12450985178692,0.02555942563340068,20,0.5111885126680136,2257.775390625,1.0,766,27.54477310180664,0.0,0.33333333333333337,narrativeqa_11,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
42.092043831269,0.023757458868203685,64,1.5204773675650358,2256.15576171875,1.0,763,12.36762809753418,0.0,0.0,narrativeqa_12,nacl,TinyLlama/TinyLlama-1.1B-Chat-v1.0,64,0.01,0.12,0.07,256
