tokens_per_second,latency_per_token,tokens_generated,total_time_seconds,peak_vram_mb,kv_cache_size,kv_cache_method,compression_ratio,perplexity,rouge1,rouge2,rougeL,f1,exact_match,sample_id,baseline,model,dataset,max_new_tokens,topk_k,topk_recent,topk_method
7.887097108095987,0.12678936068550684,128,16.229038167744875,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.7109439373016357,0.0,0.0,0.0,0.0,0.0,govreport_26,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.881704199279186,0.12687611393630505,128,16.240142583847046,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.5373139381408691,0.01195814648729447,0.0,0.008968609865470852,0.00980392156862745,0.0,govreport_27,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8857215156107525,0.12681147793773562,128,16.23186917603016,2274.64697265625,192,topk_k128_recent64_attention,10.0,8.233663558959961,0.003372681281618887,0.0,0.003372681281618887,0.0035650623885918,0.0,govreport_28,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885281718263704,0.12681855077971704,128,16.23277449980378,2274.64697265625,192,topk_k128_recent64_attention,10.0,3.185499668121338,0.0,0.0,0.0,0.0,0.0,govreport_29,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8840172943844475,0.12683888970059343,128,16.23537788167596,2274.64697265625,192,topk_k128_recent64_attention,10.0,11.902106285095215,0.06609547123623011,0.0,0.06609547123623011,0.002538071065989848,0.0,govreport_30,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.883056506465856,0.1268543488404248,128,16.237356651574373,2274.64697265625,192,topk_k128_recent64_attention,10.0,52.65086364746094,0.0029411764705882353,0.0,0.0029411764705882353,0.0032573289902280136,0.0,govreport_31,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885458035962141,0.12681571513530798,128,16.23241153731942,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.8847631216049194,0.0,0.0,0.0,0.0,0.0,govreport_32,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.88339719027367,0.1268488667847123,128,16.236654948443174,2274.64697265625,192,topk_k128_recent64_attention,10.0,2.1102118492126465,0.0,0.0,0.0,0.0,0.0,govreport_33,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884481804161387,0.12683141705929302,128,16.234421383589506,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.684108018875122,0.0,0.0,0,0.0,0.0,govreport_34,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885317925072844,0.12681796847027726,128,16.23269996419549,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.5143224000930786,0.0,0.0,0.0,0.0,0.0,govreport_35,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884535178946531,0.1268305584671907,128,16.23431148380041,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.334754467010498,0.0,0.0,0.0,0.0,0.0,govreport_36,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884729243749273,0.12682743681943975,128,16.23391191288829,2274.64697265625,192,topk_k128_recent64_attention,10.0,46.8462028503418,0.0,0.0,0.0,0.0,0.0,govreport_37,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885716985658507,0.12681155078462325,128,16.231878500431776,2274.64697265625,192,topk_k128_recent64_attention,10.0,10.065910339355469,0.028368794326241134,0.0,0.028368794326241134,0.003067484662576687,0.0,govreport_38,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8849106085926195,0.12682451959699392,128,16.233538508415222,2274.64697265625,192,topk_k128_recent64_attention,10.0,149.98269653320312,0.09510086455331412,0.0,0.09510086455331412,0.0030769230769230765,0.0,govreport_39,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884189819732772,0.12683611415559426,128,16.235022611916065,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.5546895265579224,0.0,0.0,0.0,0.0,0.0,govreport_40,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.881043831514785,0.12688674512901343,128,16.24150337651372,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.4353160858154297,0.020725388601036267,0.0,0.020725388601036267,0.0028328611898016994,0.0,govreport_41,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.883101247547692,0.12685362886986695,128,16.23726449534297,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.6080242395401,0.005908419497784343,0.0,0.005908419497784343,0.0031796502384737672,0.0,govreport_42,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.882728172960622,0.12685963261174038,128,16.23803297430277,2274.64697265625,192,topk_k128_recent64_attention,10.0,152.94923400878906,0.041358936484490405,0.0,0.041358936484490405,0.0,0.0,govreport_43,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886611492461264,0.12679716770071536,128,16.230037465691566,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.5086655616760254,0.0030303030303030303,0.0,0.0030303030303030303,0.0032626427406199023,0.0,govreport_44,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885335901927777,0.1268176793528255,128,16.232662957161665,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.6833560466766357,0.0,0.0,0,0.0,0.0,govreport_45,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884269376023429,0.12683483431464992,128,16.23485879227519,2274.64697265625,192,topk_k128_recent64_attention,10.0,3.4734973907470703,0.0,0.0,0.0,0.0,0.0,govreport_46,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885082235710455,0.12682175912777893,128,16.233185168355703,2274.64697265625,192,topk_k128_recent64_attention,10.0,3.7118988037109375,0.002976190476190476,0.0,0.002976190476190476,0.00315955766192733,0.0,govreport_47,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885163062223326,0.12682045914698392,128,16.233018770813942,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.684108018875122,0.0,0.0,0,0.0,0.0,govreport_48,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.883109288625455,0.12685349947423674,128,16.237247932702303,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.8258485794067383,0.0,0.0,0.0,0.0,0.0,govreport_49,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.882717664150392,0.12685980173409916,128,16.238054621964693,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.5756736993789673,0.11732605729877217,0.0,0.11732605729877217,0.0,0.0,govreport_50,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.88512527711065,0.1268210668640677,128,16.233096558600664,2274.64697265625,192,topk_k128_recent64_attention,10.0,20.64134979248047,0.03840877914951989,0.0,0.03840877914951989,0.0029806259314456036,0.0,govreport_51,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885439103038885,0.12681601961958222,128,16.232450511306524,2274.64697265625,192,topk_k128_recent64_attention,10.0,8.500776290893555,0.0,0.0,0,0.0,0.0,govreport_52,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886218004943888,0.12680349432048388,128,16.230847273021936,2274.64697265625,192,topk_k128_recent64_attention,10.0,18.536754608154297,0.003816793893129771,0.0,0.003816793893129771,0.004140786749482402,0.0,govreport_53,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885693031111431,0.12681193600292318,128,16.231927808374166,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.7344554662704468,0.0,0.0,0.0,0.0,0.0,govreport_54,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885754656993807,0.1268109449883923,128,16.231800958514214,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.7218235731124878,0.0,0.0,0.0,0.0,0.0,govreport_55,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884746570168272,0.1268271581211593,128,16.23387623950839,2274.64697265625,192,topk_k128_recent64_attention,10.0,11.902106285095215,0.06929133858267716,0.0,0.06929133858267716,0.0033898305084745766,0.0,govreport_56,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884991686722955,0.12682321551255882,128,16.23337158560753,2274.64697265625,192,topk_k128_recent64_attention,10.0,21.651498794555664,0.0,0.0,0.0,0.0,0.0,govreport_57,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885474115083727,0.12681545654777437,128,16.23237843811512,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.567468285560608,0.0,0.0,0.0,0.0,0.0,govreport_58,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8856931632266205,0.12681193387834355,128,16.231927536427975,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.9555457830429077,0.0,0.0,0.0,0.0,0.0,govreport_59,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884924416437963,0.1268242975056637,128,16.233510080724955,2274.64697265625,192,topk_k128_recent64_attention,10.0,2.8667147159576416,0.012944983818770227,0.0,0.012944983818770227,0.003496503496503497,0.0,govreport_60,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886469581109853,0.12679944932460785,128,16.230329513549805,2274.64697265625,192,topk_k128_recent64_attention,10.0,2.1139235496520996,0.0,0.0,0.0,0.0,0.0,govreport_61,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.887228173574996,0.12678725377190858,128,16.2287684828043,2274.64697265625,192,topk_k128_recent64_attention,10.0,8.500776290893555,0.0,0.0,0,0.0,0.0,govreport_62,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.888566020922837,0.12676575151272118,128,16.22601619362831,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.2018213272094727,0.0,0.0,0.0,0.0,0.0,govreport_63,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8844601168471105,0.1268317659269087,128,16.234466038644314,2274.64697265625,192,topk_k128_recent64_attention,10.0,26.26551055908203,0.09090909090909091,0.0,0.0879765395894428,0.006172839506172838,0.0,govreport_64,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886095655508904,0.12680546162300743,128,16.23109908774495,2274.64697265625,192,topk_k128_recent64_attention,10.0,2.234520435333252,0.0,0.0,0.0,0.0,0.0,govreport_65,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8866674394772085,0.12679626821773127,128,16.229922331869602,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.4206737279891968,0.03616133518776078,0.0,0.03616133518776078,0.002911208151382824,0.0,govreport_66,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.88564197525623,0.1268127570510842,128,16.232032902538776,2274.64697265625,192,topk_k128_recent64_attention,10.0,3.577023506164551,0.009523809523809523,0.0,0.006349206349206349,0.0066555740432612314,0.0,govreport_67,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886371913674345,0.12680101965088397,128,16.23053051531315,2274.64697265625,192,topk_k128_recent64_attention,10.0,14.137210845947266,0.07953216374269005,0.0,0.07953216374269005,0.0024691358024691358,0.0,govreport_68,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884681981877582,0.12682819704059511,128,16.234009221196175,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.832250952720642,0.002631578947368421,0.0,0.002631578947368421,0.0,0.0,govreport_69,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.884984584539255,0.12682332974509336,128,16.23338620737195,2274.64697265625,192,topk_k128_recent64_attention,10.0,53.82524490356445,0.06354009077155824,0.0,0.06354009077155824,0.0,0.0,govreport_70,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886706240446156,0.12679564440622926,128,16.229842483997345,2274.64697265625,192,topk_k128_recent64_attention,10.0,116.45916748046875,0.022471910112359546,0.0,0.022471910112359546,0.0034722222222222225,0.0,govreport_71,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.887026030798074,0.12679050330189057,128,16.229184422641993,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.445146918296814,0.002296211251435132,0.0,0.002296211251435132,0.0024968789013732834,0.0,govreport_72,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886972785218413,0.12679135927464813,128,16.22929398715496,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.579293966293335,0.012547051442910916,0.0,0.012547051442910916,0.002635046113306983,0.0,govreport_73,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886318747519509,0.12680187448859215,128,16.230639934539795,2274.64697265625,192,topk_k128_recent64_attention,10.0,2.015590190887451,0.0,0.0,0.0,0.0,0.0,govreport_74,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8852926899341,0.12681837432319298,128,16.232751913368702,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.88139009475708,0.0,0.0,0.0,0.0,0.0,govreport_75,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886047441505706,0.12680623689084314,128,16.23119832202792,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.5019457340240479,0.0,0.0,0.0,0.0,0.0,govreport_76,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885276383542041,0.12681863657780923,128,16.23278548195958,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.2018213272094727,0.0,0.0,0.0,0.0,0.0,govreport_77,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886212563973213,0.12680358180659823,128,16.230858471244574,2274.64697265625,192,topk_k128_recent64_attention,10.0,34.66658401489258,0.0,0.0,0.0,0.0,0.0,govreport_78,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886967727007205,0.12679144059075043,128,16.229304395616055,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.416332721710205,0.0,0.0,0.0,0.0,0.0,govreport_79,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.887085521286567,0.12678954695002176,128,16.229062009602785,2274.64697265625,192,topk_k128_recent64_attention,10.0,15.397828102111816,0.0,0.0,0,0.0,0.0,govreport_80,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.886520980754955,0.12679862292134203,128,16.23022373393178,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.2018213272094727,0.0,0.0,0.0,0.0,0.0,govreport_81,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8852206969344065,0.12681953218998387,128,16.232900120317936,2274.64697265625,192,topk_k128_recent64_attention,10.0,45.25901794433594,0.007092198581560283,0.0,0.007092198581560283,0.004115226337448559,0.0,govreport_82,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.887739068717795,0.12677904166048393,128,16.227717332541943,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.895176887512207,0.0,0.0,0,0.0,0.0,govreport_83,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.888424703879661,0.1267680224555079,128,16.22630687430501,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.4658854007720947,0.0031031807602792867,0.0,0.0031031807602792867,0.003341687552213868,0.0,govreport_84,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.888637622234917,0.1267646009218879,128,16.22586891800165,2274.64697265625,192,topk_k128_recent64_attention,10.0,8.500776290893555,0.0,0.0,0,0.0,0.0,govreport_85,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.88425077626111,0.12683513353113085,128,16.23489709198475,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.3911616802215576,0.0,0.0,0.0,0.0,0.0,govreport_86,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.888274824132748,0.1267704310885165,128,16.22661517933011,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.5756736993789673,0.06361323155216285,0.0,0.06361323155216285,0.0,0.0,govreport_87,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.8884764658727455,0.1267671906389296,128,16.22620040178299,2274.64697265625,192,topk_k128_recent64_attention,10.0,152.94923400878906,0.08055555555555555,0.0,0.08055555555555555,0.0,0.0,govreport_88,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.888544023168553,0.1267661050078459,128,16.226061441004276,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.7021774053573608,0.030898876404494385,0.0,0.030898876404494385,0.002989536621823617,0.0,govreport_89,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.888818304779759,0.12676169755286537,128,16.225497286766768,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.5116760730743408,0.010652463382157123,0.0,0.010652463382157123,0.005856515373352855,0.0,govreport_90,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.88773965539642,0.12677903223084286,128,16.227716125547886,2274.64697265625,192,topk_k128_recent64_attention,10.0,3.955223798751831,0.0,0.0,0.0,0.0,0.0,govreport_91,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
7.885166617998226,0.12682040195795707,128,16.233011450618505,2274.64697265625,192,topk_k128_recent64_attention,10.0,1.2886648178100586,0.0,0.0,0.0,0.0,0.0,govreport_92,topk_thinning,TinyLlama/TinyLlama-1.1B-Chat-v1.0,govreport,128,128,64,attention
